# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 32K of event 'cycles'
# Event count (approx.): 9763052235862
#
# Children      Self  Command          Shared Object                       Symbol                                          
# ........  ........  ...............  ..................................  ................................................
#
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] remove_entity_load_avg
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] psi_flags_change
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] update_cfs_rq_h_load
     0.00%     0.00%  Thread-15        [kernel.kallsyms]                   [k] put_prev_entity
     0.00%     0.00%  Thread-15        [kernel.kallsyms]                   [k] put_prev_task_fair
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] _find_first_bit
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] vmacache_update
     0.00%     0.00%  Thread-126       [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Thread-126       [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_poll
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] sock_poll
     0.00%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] error_entry
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] add_interrupt_randomness
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] blk_mq_tag_to_rq
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __memcg_kmem_charge_page
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] pte_alloc_one
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_mq_rq_ctx_init
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] xas_set_mark
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] sock_put
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] bio_uninit
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_fc_track_template
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-141    [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] down_read_trylock
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] sbitmap_get
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] __blk_mq_get_tag
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] __sbitmap_queue_get
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] __cond_resched
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] __wait_for_common
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] migrate_swap
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] stop_two_cpus
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] task_numa_fault
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] task_numa_migrate.isra.0
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] wait_for_completion
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] native_sched_clock
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] strlen
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __x64_sys_mprotect
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] do_mprotect_pkey
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __check_object_size
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] strncpy_from_user
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] kernel_init_free_pages.part.0
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] bio_free
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] bio_put
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] bvec_free
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] cpumask_next_wrap
     0.00%     0.00%  Thread-38        [unknown]                           [.] 0000000000000000
     0.00%     0.00%  Thread-38        [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  Thread-38        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  Thread-64        [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Thread-64        [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] balance_dirty_pages_ratelimited
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] fault_dirty_shared_page
     0.00%     0.00%  Thread-38        [kernel.kallsyms]                   [k] __get_user_nocheck_4
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] ttwu_do_activate
