# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3346000136016
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] stop_one_cpu_nowait
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4747283
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5470e8d
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  GC Thread#11     libjvm.so                                         [.] _ZN6Thread10muxAcquireEPVlPKc
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c52784b5
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] cpumask_next
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5200e1a
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] fast_isolate_freepages
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e85629
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54f5062
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] __sysvec_call_function_single
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] asm_sysvec_call_function_single
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] sched_ttwu_pending
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] sysvec_call_function_single
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] ttwu_do_activate
     0.00%     0.00%  dispatcher-Bloc  [kernel.kallsyms]                                 [k] try_to_wake_up
     0.00%     0.00%  dispatcher-Bloc  [kernel.kallsyms]                                 [k] wake_up_q
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4971321
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e85486
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] tcp_tx_timestamp
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c518f220
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e85717
     0.00%     0.00%  java             [JIT] tid 1536                                    [.] 0x00007f36bc8711da
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] mntput
     0.00%     0.00%  kworker/25:1-mm  [kernel.kallsyms]                                 [k] kfree_rcu_work
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] wb_timer_fn
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] _mix_pool_bytes
     0.00%     0.00%  kworker/1:1H     [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  kworker/1:1H     [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  kworker/1:1H     [kernel.kallsyms]                                 [k] worker_thread
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4685db4
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] put_task_stack
     0.00%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] nohz_balance_exit_idle
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] update_group_capacity
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4e9dfc6
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] __hrtimer_next_event_base
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4870471
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] __bitmap_and
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] __free_one_page
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] free_pcppages_bulk
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] kthread_blkcg
     0.00%     0.00%  C1 CompilerThre  libjvm.so                                         [.] _ZN11ciSignatureC1EP7ciKlassRK18constantPoolHandleP8ciSymbol
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bfb47dbb
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c45ffa57
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __handle_mm_fault
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] do_anonymous_page
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c494436b
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c556ae1d
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] wb_get_lookup.part.0
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] cleanup_offline_cgwb
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] cleanup_offline_cgwbs_workfn
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] wb_get_create
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d73b05
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] validate_xmit_skb_list
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] getrusage
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4943ef4
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] update_blocked_averages
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] put_cred_rcu
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5474a06
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bfb3b967
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  GC Thread#14     [vdso]                                            [.] 0x0000000000000788
     0.00%     0.00%  G1 Refine#10     libc-2.28.so                                      [.] sysmalloc
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c55772c3
     0.00%     0.00%  G1 Conc#1        libjvm.so                                         [.] SpinPause
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] zap_pte_range
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] nohz_balancer_kick
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] __list_add_valid
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c549ee94
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] down_write_killable
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] rwsem_down_write_slowpath
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  GC Thread#15     libjvm.so                                         [.] _ZN24HeapRegionRemSetIterator13fine_has_nextERm
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c51e1250
     0.00%     0.00%  GC Thread#0      libjvm.so                                         [.] _ZN16GenericTaskQueueI8StarTaskL10MemoryType5ELj131072EE10pop_globalERVS0_
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] __calc_delta
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4b8d091
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] plist_add
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] irq_work_run_list
