# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3285379816649
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ................................................  ...............................................................................................................................................................................................................
#
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_get_inode_loc
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_remove_blocks
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_reserve_inode_write
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] ext4_truncate
     0.00%     0.00%  systemd          [kernel.kallsyms]                                 [k] vfs_rmdir.part.0
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] rcu_accelerate_cbs
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] find_vma
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __inode_wait_for_writeback
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __dentry_kill
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __fput
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] dentry_kill
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] dput
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] evict
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] inode_wait_for_writeback
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] task_work_run
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] tcp_write_timer
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  GC Thread#6      libjvm.so                                         [.] _ZN24G1ScanRSForRegionClosure18scan_rem_set_rootsEP10HeapRegion
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] update_io_ticks
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] blk_account_io_done
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] __x64_sys_write
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] mprotect_fixup
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11f86c8
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] note_gp_changes
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11ec5b2
     0.00%     0.00%  G1 Refine#11     libpthread-2.28.so                                [.] __condvar_dec_grefs
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] __fput
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] exit_to_user_mode_loop
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] exit_to_user_mode_prepare
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] task_work_run
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e8b40047
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] find_vma
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] cgroup_rstat_updated
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0e88ee3
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0752edd
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11f9b88
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] futex_wait_queue_me
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] raw_notifier_call_chain
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] rcu_read_unlock_strict
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0e86981
     0.00%     0.00%  migration/9      [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  migration/9      [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] update_group_capacity
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] anon_pipe_buf_release
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] check_cpu_stall
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] rcu_pending
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] rcu_sched_clock_irq
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ea89e3
     0.00%     0.00%  GC Thread#19     libpthread-2.28.so                                [.] do_futex_wait.constprop.1
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f11d1ec4
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f12dce81
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] drain_pages_zone
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __audit_syscall_exit
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] rb_insert_color
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] fsnotify
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] security_file_permission
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] ktime_get
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f066ec2f
     0.00%     0.00%  GC Thread#12     libjvm.so                                         [.] _ZNK5frame6senderEP11RegisterMap
     0.00%     0.00%  G1 Refine#2      libjvm.so                                         [.] _ZN2os13PlatformEvent4parkEv
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  G1 Conc#2        libjvm.so                                         [.] _ZN15ClassLoaderData7oops_doEP10OopClosurebb
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] detach_tasks
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] file_free_rcu
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] __audit_syscall_entry
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  kworker/25:2-ev  [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] ghes_proc
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] ghes_poll_func
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  Executor task l  libc-2.28.so                                      [.] sysmalloc
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] __irqentry_text_start
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] jbd2_clear_buffer_revoked_flags
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] rcu_all_qs
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __cond_resched
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] vm_stat_account
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] native_flush_tlb_one_user
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] flush_tlb_one_kernel
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] nd_jump_root
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] path_init
