# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10497091417354
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  kworker/23:5     [kernel.kallsyms]        [k] update_process_times
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1149d
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] crc_34
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] __rdgsbase_inactive
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d33e68
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5d1c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d900cd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7908
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9a913
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] ext4_can_extents_be_merged.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7c216
     0.00%     0.00%  kworker/23:2-di  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da169a
     0.00%     0.00%  kworker/11:3     [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000076865b
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] start_this_handle
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] jbd2__journal_start
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d3bccb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b88da0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d774f3
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1bafc
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a997ba
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]        [k] put_prev_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d39fbc
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] x86_pmu_disable_all
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] amd_pmu_disable_all
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] perf_event_task_tick
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] scheduler_tick
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] update_process_times
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/23:1-di  [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5baa
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] is_cpu_allowed
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]        [k] pwq_dec_nr_in_flight
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  kworker/3:8      [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/3:8      [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7c3a8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d035
     0.00%     0.00%  kworker/9:2      [kernel.kallsyms]        [k] ext4_get_group_desc
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca42ba
     0.00%     0.00%  kworker/5:4-dio  [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]        [k] raw_spin_rq_lock_nested
     0.00%     0.00%  kworker/2:4      [kernel.kallsyms]        [k] __wrgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7eb9
     0.00%     0.00%  kworker/27:6-di  [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  kworker/27:6-di  [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  kworker/27:6-di  [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9ffff
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]        [k] __list_add_valid
     0.00%     0.00%  tclsh8.6         [vdso]                   [.] 0x0000000000000a74
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5cce
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca6fcf
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000791f5e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5c79
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000aa31d1
     0.00%     0.00%  kworker/21:2     [kernel.kallsyms]        [k] memmove
     0.00%     0.00%  kworker/21:2     [kernel.kallsyms]        [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/21:2     [kernel.kallsyms]        [k] ext4_ext_try_to_merge
     0.00%     0.00%  kworker/21:2     [kernel.kallsyms]        [k] ext4_ext_try_to_merge_right
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] kmem_cache_alloc
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] __sock_create
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] __sys_socket
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] __x64_sys_socket
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] alloc_inode
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] do_syscall_64
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] new_inode_pseudo
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] sock_alloc
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]        [k] sock_alloc_inode
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8332d
     0.00%     0.00%  kworker/2:2      [kernel.kallsyms]        [k] __irq_exit_rcu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4f028
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] read_tsc
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] ktime_get
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77deb
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] wake_affine_weight
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d11677
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] idle_cpu
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dcdf9d
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] asm_common_interrupt
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] common_interrupt
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] fput
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] handle_edge_irq
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] handle_irq_event
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] iomap_dio_bio_end_io
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] nvme_irq
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  kworker/29:1     [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] jbd2__journal_start
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] __ext4_journal_start_sb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dcdfbb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79441
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f567
     0.00%     0.00%  kworker/31:0     [kernel.kallsyms]        [k] blk_stat_add
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] mempolicy_slab_node
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83685
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] __x64_sys_execve
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] begin_new_exec
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] bprm_execve.part.0
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] do_execveat_common
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] exec_binprm
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] file_has_perm
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] iterate_fd
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] load_elf_binary
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] match_file
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] search_binary_handler
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] security_bprm_committing_creds
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] selinux_bprm_committing_creds
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]        [k] __wrgsbase_inactive
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]        [k] put_reqs_available
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] swap_cgroup_record
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/11:6     [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f803
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd2bd
     0.00%     0.00%  kworker/6:1H-kb  [kernel.kallsyms]        [k] strscpy
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] cpumask_next
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b938fa
     0.00%     0.00%  kworker/18:0-di  [kernel.kallsyms]        [k] __cond_resched
     0.00%     0.00%  kworker/8:3-dio  [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  kworker/8:3-dio  [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7d05b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13dc8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd1b6d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72c5b
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] delay_halt_mwaitx
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] amd_pmu_disable_all
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] amd_pmu_wait_on_overflow
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] delay_halt.part.0
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] perf_event_task_tick
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] scheduler_tick
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] update_process_times
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8452d
     0.00%     0.00%  kworker/17:0-di  [kernel.kallsyms]        [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9be0f
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79917
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a95578
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7749a
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000002562c
